create_date,zip,at_least_dose,fully_vaccinated
2021-04-30T00:00:00Z,19128,118,179
2021-04-30T00:00:00Z,19129,124,40
2021-04-30T00:00:00Z,19130,136,149
2021-04-30T00:00:00Z,19131,144,316
2021-04-30T00:00:00Z,19132,114,96
2021-04-30T00:00:00Z,19133,93,80
2021-04-30T00:00:00Z,19134,315,268
2021-04-30T00:00:00Z,19135,134,108
2021-04-30T00:00:00Z,19136,131,181
2021-04-30T00:00:00Z,19137,10,24
2021-04-30T00:00:00Z,19138,87,97
2021-04-30T00:00:00Z,19139,195,168
2021-04-30T00:00:00Z,19140,199,180
2021-04-30T00:00:00Z,19141,110,89
2021-04-30T00:00:00Z,19142,113,127
2021-04-30T00:00:00Z,19143,280,263
2021-04-30T00:00:00Z,19144,276,152
2021-04-30T00:00:00Z,19145,343,307
2021-04-30T00:00:00Z,19146,219,255
2021-04-30T00:00:00Z,19147,254,261
2021-04-30T00:00:00Z,19148,471,432
2021-04-30T00:00:00Z,19149,311,291
2021-04-30T00:00:00Z,19150,89,54
2021-04-30T00:00:00Z,19151,124,101
2021-04-30T00:00:00Z,19152,185,172
2021-04-30T00:00:00Z,19153,35,50
2021-04-30T00:00:00Z,19154,111,76
2021-05-01T00:00:00Z,19102,12,<6
2021-05-01T00:00:00Z,19103,46,25
2021-05-01T00:00:00Z,19104,92,42
2021-05-01T00:00:00Z,19106,20,13
2021-05-01T00:00:00Z,19107,34,24
2021-05-01T00:00:00Z,19111,89,39
2021-05-01T00:00:00Z,19114,27,23
2021-05-01T00:00:00Z,19115,23,24
2021-05-01T00:00:00Z,19116,21,19
2021-05-01T00:00:00Z,19118,11,13
2021-05-01T00:00:00Z,19119,25,25
2021-05-01T00:00:00Z,19120,112,52
2021-05-01T00:00:00Z,19121,70,43
2021-05-01T00:00:00Z,19122,32,14
2021-05-01T00:00:00Z,19123,31,13
2021-05-01T00:00:00Z,19124,86,67
2021-05-01T00:00:00Z,19125,39,22
2021-05-01T00:00:00Z,19126,25,17
2021-05-01T00:00:00Z,19127,7,<6
2021-05-01T00:00:00Z,19128,52,30
2021-05-01T00:00:00Z,19129,13,13
2021-05-01T00:00:00Z,19130,66,33
2021-05-01T00:00:00Z,19131,132,29
2021-05-01T00:00:00Z,19132,73,26
2021-05-01T00:00:00Z,19133,40,11
2021-05-01T00:00:00Z,19134,89,42
2021-05-01T00:00:00Z,19135,34,27
2021-05-01T00:00:00Z,19136,42,36
2021-05-01T00:00:00Z,19137,7,7
2021-05-01T00:00:00Z,19138,59,37
2021-05-01T00:00:00Z,19139,90,44
2021-05-01T00:00:00Z,19140,79,47
2021-05-01T00:00:00Z,19141,67,25
2021-05-01T00:00:00Z,19142,75,18
2021-05-01T00:00:00Z,19143,137,43
2021-05-01T00:00:00Z,19144,83,46
2021-05-01T00:00:00Z,19145,85,72
2021-05-01T00:00:00Z,19146,74,65
2021-05-01T00:00:00Z,19147,64,71
2021-05-01T00:00:00Z,19148,122,109
2021-05-01T00:00:00Z,19149,73,49
2021-05-01T00:00:00Z,19150,37,30
2021-05-01T00:00:00Z,19151,84,30
2021-05-01T00:00:00Z,19152,32,26
2021-05-01T00:00:00Z,19153,27,11
2021-05-01T00:00:00Z,19154,31,26
2021-05-02T00:00:00Z,19102,<6,9
2021-05-02T00:00:00Z,19103,31,18
2021-05-02T00:00:00Z,19104,50,14
2021-05-02T00:00:00Z,19106,16,10
2021-05-02T00:00:00Z,19107,26,23
2021-05-02T00:00:00Z,19111,71,47
2021-05-02T00:00:00Z,19114,36,83
2021-05-02T00:00:00Z,19115,41,147
2021-05-02T00:00:00Z,19116,25,59
2021-05-02T00:00:00Z,19118,<6,<6
2021-05-02T00:00:00Z,19119,33,30
2021-05-02T00:00:00Z,19120,150,34
2021-05-02T00:00:00Z,19121,70,21
2021-05-02T00:00:00Z,19122,45,17
2021-05-02T00:00:00Z,19123,33,19
2021-05-02T00:00:00Z,19124,106,27
2021-05-02T00:00:00Z,19125,42,18
2021-05-02T00:00:00Z,19126,23,20
2021-05-02T00:00:00Z,19127,8,NA
2021-05-02T00:00:00Z,19128,34,20
2021-05-02T00:00:00Z,19129,21,7
2021-05-02T00:00:00Z,19130,39,41
2021-05-02T00:00:00Z,19131,32,18
2021-05-02T00:00:00Z,19132,63,15
2021-05-02T00:00:00Z,19133,78,13
2021-05-02T00:00:00Z,19134,124,26
2021-05-02T00:00:00Z,19135,60,16
2021-05-02T00:00:00Z,19136,45,37
2021-05-02T00:00:00Z,19137,14,<6
2021-05-02T00:00:00Z,19138,46,40
2021-05-02T00:00:00Z,19139,55,10
2021-05-02T00:00:00Z,19140,101,17
2021-05-02T00:00:00Z,19141,51,18
2021-05-02T00:00:00Z,19142,42,14
2021-05-02T00:00:00Z,19143,60,33
2021-05-02T00:00:00Z,19144,62,24
2021-05-02T00:00:00Z,19145,55,22
2021-05-02T00:00:00Z,19146,51,42
2021-05-02T00:00:00Z,19147,46,44
2021-05-02T00:00:00Z,19148,87,31
2021-05-02T00:00:00Z,19149,108,26
2021-05-02T00:00:00Z,19150,43,13
2021-05-02T00:00:00Z,19151,25,21
2021-05-02T00:00:00Z,19152,41,31
2021-05-02T00:00:00Z,19153,16,<6
2021-05-02T00:00:00Z,19154,46,125
2021-05-03T00:00:00Z,19102,202,39
2021-05-03T00:00:00Z,19103,89,134
2021-05-03T00:00:00Z,19104,132,150
2021-05-03T00:00:00Z,19106,543,94
2021-05-03T00:00:00Z,19107,76,59
2021-05-03T00:00:00Z,19111,253,205
2021-05-03T00:00:00Z,19114,62,95
2021-05-03T00:00:00Z,19115,64,137
2021-05-03T00:00:00Z,19116,83,113
2021-05-03T00:00:00Z,19118,27,16
2021-05-03T00:00:00Z,19119,66,88
2021-05-03T00:00:00Z,19120,194,161
2021-05-03T00:00:00Z,19121,89,74
2021-05-03T00:00:00Z,19122,84,75
2021-05-03T00:00:00Z,19123,103,92
2021-05-03T00:00:00Z,19124,214,172
2021-05-03T00:00:00Z,19125,121,132
2021-05-03T00:00:00Z,19126,44,278
2021-05-03T00:00:00Z,19127,19,27
2021-05-03T00:00:00Z,19128,71,117
2021-05-03T00:00:00Z,19129,90,23
2021-05-03T00:00:00Z,19130,179,130
2021-05-03T00:00:00Z,19131,94,151
2021-05-03T00:00:00Z,19132,72,251
2021-05-03T00:00:00Z,19133,82,72
2021-05-03T00:00:00Z,19134,199,491
2021-05-03T00:00:00Z,19135,116,85
2021-05-03T00:00:00Z,19136,94,77
2021-05-03T00:00:00Z,19137,39,20
2021-05-03T00:00:00Z,19138,51,56
2021-05-03T00:00:00Z,19139,104,104
2021-05-03T00:00:00Z,19140,115,141
2021-05-03T00:00:00Z,19141,51,57
2021-05-03T00:00:00Z,19142,50,56
2021-05-03T00:00:00Z,19143,144,167
2021-05-03T00:00:00Z,19144,79,84
2021-05-03T00:00:00Z,19145,195,148
2021-05-03T00:00:00Z,19146,230,194
2021-05-03T00:00:00Z,19147,352,184
2021-05-03T00:00:00Z,19148,325,258
2021-05-03T00:00:00Z,19149,250,155
2021-05-03T00:00:00Z,19150,26,41
2021-05-03T00:00:00Z,19151,57,62
2021-05-03T00:00:00Z,19152,113,139
2021-05-03T00:00:00Z,19153,25,31
2021-05-03T00:00:00Z,19154,256,96
2021-05-04T00:00:00Z,19102,11,20
2021-05-04T00:00:00Z,19103,55,166
2021-05-04T00:00:00Z,19104,111,248
2021-05-04T00:00:00Z,19106,31,52
2021-05-04T00:00:00Z,19107,65,81
2021-05-04T00:00:00Z,19111,168,128
2021-05-04T00:00:00Z,19114,102,105
2021-05-04T00:00:00Z,19115,94,90
2021-05-04T00:00:00Z,19116,77,83
2021-05-04T00:00:00Z,19118,15,32
2021-05-04T00:00:00Z,19119,52,97
2021-05-04T00:00:00Z,19120,163,141
2021-05-04T00:00:00Z,19121,84,63
2021-05-04T00:00:00Z,19122,49,64
2021-05-04T00:00:00Z,19123,36,69
2021-05-04T00:00:00Z,19124,174,91
2021-05-04T00:00:00Z,19125,73,84
2021-05-04T00:00:00Z,19126,41,26
2021-05-04T00:00:00Z,19127,9,19
2021-05-04T00:00:00Z,19128,68,131
2021-05-04T00:00:00Z,19129,22,24
2021-05-04T00:00:00Z,19130,60,104
2021-05-04T00:00:00Z,19131,95,81
2021-05-04T00:00:00Z,19132,54,60
2021-05-04T00:00:00Z,19133,69,40
2021-05-04T00:00:00Z,19134,153,101
2021-05-04T00:00:00Z,19135,82,63
2021-05-04T00:00:00Z,19136,86,62
2021-05-04T00:00:00Z,19137,24,16
2021-05-04T00:00:00Z,19138,57,60
2021-05-04T00:00:00Z,19139,92,110
2021-05-04T00:00:00Z,19140,145,102
2021-05-04T00:00:00Z,19141,49,61
2021-05-04T00:00:00Z,19142,70,69
2021-05-04T00:00:00Z,19143,143,189
2021-05-04T00:00:00Z,19144,64,74
2021-05-04T00:00:00Z,19145,106,122
2021-05-04T00:00:00Z,19146,94,213
2021-05-04T00:00:00Z,19147,84,194
2021-05-04T00:00:00Z,19148,162,162
2021-05-04T00:00:00Z,19149,196,102
2021-05-04T00:00:00Z,19150,55,67
2021-05-04T00:00:00Z,19151,42,67
2021-05-04T00:00:00Z,19152,118,75
2021-05-04T00:00:00Z,19153,21,25
2021-05-04T00:00:00Z,19154,106,106
2021-05-05T00:00:00Z,19102,16,54
2021-05-05T00:00:00Z,19103,51,216
2021-05-05T00:00:00Z,19104,128,343
2021-05-05T00:00:00Z,19106,30,97
2021-05-05T00:00:00Z,19107,65,119
2021-05-05T00:00:00Z,19111,227,278
2021-05-05T00:00:00Z,19114,76,164
2021-05-05T00:00:00Z,19115,120,191
2021-05-05T00:00:00Z,19116,95,125
2021-05-05T00:00:00Z,19118,18,62
2021-05-05T00:00:00Z,19119,57,122
2021-05-05T00:00:00Z,19120,256,234
2021-05-05T00:00:00Z,19121,118,172
2021-05-05T00:00:00Z,19122,70,124
2021-05-05T00:00:00Z,19123,47,80
2021-05-05T00:00:00Z,19124,203,197
2021-05-05T00:00:00Z,19125,60,107
2021-05-05T00:00:00Z,19126,48,53
2021-05-05T00:00:00Z,19127,11,50
2021-05-05T00:00:00Z,19128,92,271
2021-05-05T00:00:00Z,19129,23,67
2021-05-05T00:00:00Z,19130,74,109
2021-05-05T00:00:00Z,19131,153,132
2021-05-05T00:00:00Z,19132,104,108
2021-05-05T00:00:00Z,19133,50,52
2021-05-05T00:00:00Z,19134,186,119
2021-05-05T00:00:00Z,19135,148,90
2021-05-05T00:00:00Z,19136,152,146
2021-05-05T00:00:00Z,19137,25,13
2021-05-05T00:00:00Z,19138,112,78
2021-05-05T00:00:00Z,19139,146,128
2021-05-05T00:00:00Z,19140,158,119
2021-05-05T00:00:00Z,19141,115,71
2021-05-05T00:00:00Z,19142,109,81
2021-05-05T00:00:00Z,19143,219,240
2021-05-05T00:00:00Z,19144,139,108
2021-05-05T00:00:00Z,19145,171,182
2021-05-05T00:00:00Z,19146,131,296
2021-05-05T00:00:00Z,19147,109,312
2021-05-05T00:00:00Z,19148,178,201
2021-05-05T00:00:00Z,19149,262,194
2021-05-05T00:00:00Z,19150,56,80
2021-05-05T00:00:00Z,19151,87,92
2021-05-05T00:00:00Z,19152,132,168
2021-05-05T00:00:00Z,19153,44,46
2021-05-05T00:00:00Z,19154,76,120
2021-05-06T00:00:00Z,19102,13,31
2021-05-06T00:00:00Z,19103,40,135
2021-05-06T00:00:00Z,19104,222,309
2021-05-06T00:00:00Z,19106,15,79
2021-05-06T00:00:00Z,19107,40,94
2021-05-06T00:00:00Z,19111,218,391
2021-05-06T00:00:00Z,19114,76,116
2021-05-06T00:00:00Z,19115,80,134
2021-05-06T00:00:00Z,19116,54,80
2021-05-06T00:00:00Z,19118,25,36
2021-05-06T00:00:00Z,19119,85,137
2021-05-06T00:00:00Z,19120,343,310
2021-05-06T00:00:00Z,19121,103,151
2021-05-06T00:00:00Z,19122,56,98
2021-05-06T00:00:00Z,19123,36,169
2021-05-06T00:00:00Z,19124,290,321
2021-05-06T00:00:00Z,19125,72,133
2021-05-06T00:00:00Z,19126,57,44
2021-05-06T00:00:00Z,19127,9,35
2021-05-06T00:00:00Z,19128,101,205
2021-05-06T00:00:00Z,19129,44,83
2021-05-06T00:00:00Z,19130,51,158
2021-05-06T00:00:00Z,19131,110,154
2021-05-06T00:00:00Z,19132,91,86
2021-05-06T00:00:00Z,19133,74,90
2021-05-06T00:00:00Z,19134,204,258
2021-05-06T00:00:00Z,19135,104,114
2021-05-06T00:00:00Z,19136,101,122
2021-05-06T00:00:00Z,19137,20,11
2021-05-06T00:00:00Z,19138,116,80
2021-05-06T00:00:00Z,19139,108,135
2021-05-06T00:00:00Z,19140,240,239
2021-05-06T00:00:00Z,19141,103,88
2021-05-06T00:00:00Z,19142,112,129
2021-05-06T00:00:00Z,19143,137,398
2021-05-06T00:00:00Z,19144,161,154
2021-05-06T00:00:00Z,19145,223,205
2021-05-06T00:00:00Z,19146,127,201
2021-05-06T00:00:00Z,19147,86,246
2021-05-06T00:00:00Z,19148,217,253
2021-05-06T00:00:00Z,19149,240,363
2021-05-06T00:00:00Z,19150,124,74
2021-05-06T00:00:00Z,19151,63,86
2021-05-06T00:00:00Z,19152,121,143
2021-05-06T00:00:00Z,19153,34,48
2021-05-06T00:00:00Z,19154,75,92
2021-05-07T00:00:00Z,19102,8,82
2021-05-07T00:00:00Z,19103,54,306
2021-05-07T00:00:00Z,19104,322,573
2021-05-07T00:00:00Z,19106,21,124
2021-05-07T00:00:00Z,19107,29,231
2021-05-07T00:00:00Z,19111,151,256
2021-05-07T00:00:00Z,19114,44,145
2021-05-07T00:00:00Z,19115,81,193
2021-05-07T00:00:00Z,19116,59,108
2021-05-07T00:00:00Z,19118,25,61
2021-05-07T00:00:00Z,19119,41,189
2021-05-07T00:00:00Z,19120,141,218
2021-05-07T00:00:00Z,19121,70,115
2021-05-07T00:00:00Z,19122,38,105
2021-05-07T00:00:00Z,19123,38,175
2021-05-07T00:00:00Z,19124,165,208
2021-05-07T00:00:00Z,19125,55,130
2021-05-07T00:00:00Z,19126,33,44
2021-05-07T00:00:00Z,19127,7,81
2021-05-07T00:00:00Z,19128,71,306
2021-05-07T00:00:00Z,19129,24,61
2021-05-07T00:00:00Z,19130,55,322
2021-05-07T00:00:00Z,19131,66,123
2021-05-07T00:00:00Z,19132,55,75
2021-05-07T00:00:00Z,19133,48,58
2021-05-07T00:00:00Z,19134,125,126
2021-05-07T00:00:00Z,19135,67,102
2021-05-07T00:00:00Z,19136,66,139
2021-05-07T00:00:00Z,19137,7,22
2021-05-07T00:00:00Z,19138,54,83
2021-05-07T00:00:00Z,19139,67,146
2021-05-07T00:00:00Z,19140,113,114
2021-05-07T00:00:00Z,19141,60,74
2021-05-07T00:00:00Z,19142,60,94
2021-05-07T00:00:00Z,19143,123,238
2021-05-07T00:00:00Z,19144,84,99
2021-05-07T00:00:00Z,19145,100,437
2021-05-07T00:00:00Z,19146,83,503
2021-05-07T00:00:00Z,19147,92,525
2021-05-07T00:00:00Z,19148,172,551
2021-05-07T00:00:00Z,19149,141,274
2021-05-07T00:00:00Z,19150,47,68
2021-05-07T00:00:00Z,19151,42,87
2021-05-07T00:00:00Z,19152,93,223
2021-05-07T00:00:00Z,19153,23,50
2021-05-07T00:00:00Z,19154,75,87
2021-05-08T00:00:00Z,19102,17,80
2021-05-08T00:00:00Z,19103,23,327
2021-05-08T00:00:00Z,19104,80,504
2021-05-08T00:00:00Z,19106,14,175
2021-05-08T00:00:00Z,19107,24,237
2021-05-08T00:00:00Z,19111,148,203
2021-05-08T00:00:00Z,19114,82,174
2021-05-08T00:00:00Z,19115,76,140
2021-05-08T00:00:00Z,19116,59,85
2021-05-08T00:00:00Z,19118,7,66
2021-05-08T00:00:00Z,19119,51,146
2021-05-08T00:00:00Z,19120,116,99
2021-05-08T00:00:00Z,19121,48,116
2021-05-08T00:00:00Z,19122,28,72
2021-05-08T00:00:00Z,19123,29,218
2021-05-08T00:00:00Z,19124,128,133
2021-05-08T00:00:00Z,19125,42,143
2021-05-08T00:00:00Z,19126,20,23
2021-05-08T00:00:00Z,19127,12,108
2021-05-08T00:00:00Z,19128,87,351
2021-05-08T00:00:00Z,19129,8,54
2021-05-08T00:00:00Z,19130,41,390
2021-05-08T00:00:00Z,19131,57,78
2021-05-08T00:00:00Z,19132,44,45
2021-05-08T00:00:00Z,19133,16,25
2021-05-08T00:00:00Z,19134,69,74
2021-05-08T00:00:00Z,19135,78,113
2021-05-08T00:00:00Z,19136,74,164
2021-05-08T00:00:00Z,19137,14,33
2021-05-08T00:00:00Z,19138,75,41
2021-05-08T00:00:00Z,19139,61,83
2021-05-08T00:00:00Z,19140,68,46
2021-05-08T00:00:00Z,19141,54,40
2021-05-08T00:00:00Z,19142,41,39
2021-05-08T00:00:00Z,19143,102,153
2021-05-08T00:00:00Z,19144,60,72
2021-05-08T00:00:00Z,19145,121,280
2021-05-08T00:00:00Z,19146,62,443
2021-05-08T00:00:00Z,19147,71,439
2021-05-08T00:00:00Z,19148,100,368
2021-05-08T00:00:00Z,19149,151,245
2021-05-08T00:00:00Z,19150,53,65
2021-05-08T00:00:00Z,19151,39,48
2021-05-08T00:00:00Z,19152,75,197
2021-05-08T00:00:00Z,19153,15,34
2021-05-08T00:00:00Z,19154,65,182
2021-05-09T00:00:00Z,19102,11,52
2021-05-09T00:00:00Z,19103,27,227
2021-05-09T00:00:00Z,19104,68,410
2021-05-09T00:00:00Z,19106,12,123
2021-05-09T00:00:00Z,19107,38,165
2021-05-09T00:00:00Z,19111,171,249
2021-05-09T00:00:00Z,19114,46,129
2021-05-09T00:00:00Z,19115,78,138
2021-05-09T00:00:00Z,19116,59,82
2021-05-09T00:00:00Z,19118,16,55
2021-05-09T00:00:00Z,19119,52,170
2021-05-09T00:00:00Z,19120,142,164
2021-05-09T00:00:00Z,19121,33,185
2021-05-09T00:00:00Z,19122,43,143
2021-05-09T00:00:00Z,19123,28,114
2021-05-09T00:00:00Z,19124,151,171
2021-05-09T00:00:00Z,19125,25,247
2021-05-09T00:00:00Z,19126,18,39
2021-05-09T00:00:00Z,19127,11,64
2021-05-09T00:00:00Z,19128,54,205
2021-05-09T00:00:00Z,19129,14,69
2021-05-09T00:00:00Z,19130,39,227
2021-05-09T00:00:00Z,19131,37,68
2021-05-09T00:00:00Z,19132,34,47
2021-05-09T00:00:00Z,19133,29,48
2021-05-09T00:00:00Z,19134,92,140
2021-05-09T00:00:00Z,19135,77,101
2021-05-09T00:00:00Z,19136,69,144
2021-05-09T00:00:00Z,19137,10,15
2021-05-09T00:00:00Z,19138,50,54
2021-05-09T00:00:00Z,19139,52,62
2021-05-09T00:00:00Z,19140,93,116
2021-05-09T00:00:00Z,19141,47,48
2021-05-09T00:00:00Z,19142,45,36
2021-05-09T00:00:00Z,19143,78,209
2021-05-09T00:00:00Z,19144,54,133
2021-05-09T00:00:00Z,19145,72,132
2021-05-09T00:00:00Z,19146,72,283
2021-05-09T00:00:00Z,19147,61,346
2021-05-09T00:00:00Z,19148,97,236
2021-05-09T00:00:00Z,19149,213,287
2021-05-09T00:00:00Z,19150,42,52
2021-05-09T00:00:00Z,19151,25,61
2021-05-09T00:00:00Z,19152,82,146
2021-05-09T00:00:00Z,19153,14,28
2021-05-09T00:00:00Z,19154,44,142
2021-05-10T00:00:00Z,19102,<6,65
2021-05-10T00:00:00Z,19103,25,237
2021-05-10T00:00:00Z,19104,55,420
2021-05-10T00:00:00Z,19106,19,113
2021-05-10T00:00:00Z,19107,45,173
2021-05-10T00:00:00Z,19111,82,272
2021-05-10T00:00:00Z,19114,46,90
2021-05-10T00:00:00Z,19115,38,69
2021-05-10T00:00:00Z,19116,34,93
2021-05-10T00:00:00Z,19118,8,50
2021-05-10T00:00:00Z,19119,28,119
2021-05-10T00:00:00Z,19120,158,188
2021-05-10T00:00:00Z,19121,43,189
2021-05-10T00:00:00Z,19122,19,139
2021-05-10T00:00:00Z,19123,19,121
2021-05-10T00:00:00Z,19124,80,118
2021-05-10T00:00:00Z,19125,37,248
2021-05-10T00:00:00Z,19126,29,19
2021-05-10T00:00:00Z,19127,<6,75
2021-05-10T00:00:00Z,19128,44,232
2021-05-10T00:00:00Z,19129,<6,32
2021-05-10T00:00:00Z,19130,17,240
2021-05-10T00:00:00Z,19131,38,119
2021-05-10T00:00:00Z,19132,44,95
2021-05-10T00:00:00Z,19133,22,38
2021-05-10T00:00:00Z,19134,76,86
2021-05-10T00:00:00Z,19135,33,117
2021-05-10T00:00:00Z,19136,32,135
2021-05-10T00:00:00Z,19137,8,17
2021-05-10T00:00:00Z,19138,32,91
2021-05-10T00:00:00Z,19139,50,117
2021-05-10T00:00:00Z,19140,67,117
2021-05-10T00:00:00Z,19141,54,76
2021-05-10T00:00:00Z,19142,27,82
2021-05-10T00:00:00Z,19143,66,280
2021-05-10T00:00:00Z,19144,30,137
2021-05-10T00:00:00Z,19145,80,199
2021-05-10T00:00:00Z,19146,51,309
2021-05-10T00:00:00Z,19147,40,370
2021-05-10T00:00:00Z,19148,79,238
2021-05-10T00:00:00Z,19149,102,253
2021-05-10T00:00:00Z,19150,25,81
2021-05-10T00:00:00Z,19151,17,61
2021-05-10T00:00:00Z,19152,58,143
2021-05-10T00:00:00Z,19153,7,35
2021-05-10T00:00:00Z,19154,24,74
2021-05-11T00:00:00Z,19102,10,66
2021-05-11T00:00:00Z,19103,42,224
2021-05-11T00:00:00Z,19104,102,328
2021-05-11T00:00:00Z,19106,23,102
2021-05-11T00:00:00Z,19107,51,171
2021-05-11T00:00:00Z,19111,130,231
2021-05-11T00:00:00Z,19114,41,102
2021-05-11T00:00:00Z,19115,46,100
2021-05-11T00:00:00Z,19116,36,109
2021-05-11T00:00:00Z,19118,15,53
2021-05-11T00:00:00Z,19119,52,171
2021-05-11T00:00:00Z,19120,181,231
2021-05-11T00:00:00Z,19121,74,210
2021-05-11T00:00:00Z,19122,52,198
2021-05-11T00:00:00Z,19123,53,135
2021-05-11T00:00:00Z,19124,138,203
2021-05-11T00:00:00Z,19125,45,330
2021-05-11T00:00:00Z,19126,37,50
2021-05-11T00:00:00Z,19127,11,45
2021-05-11T00:00:00Z,19128,53,217
2021-05-11T00:00:00Z,19129,11,38
2021-05-11T00:00:00Z,19130,64,230
2021-05-11T00:00:00Z,19131,71,204
2021-05-11T00:00:00Z,19132,73,163
2021-05-11T00:00:00Z,19133,53,121
2021-05-11T00:00:00Z,19134,122,209
2021-05-11T00:00:00Z,19135,45,128
2021-05-11T00:00:00Z,19136,52,143
2021-05-11T00:00:00Z,19137,9,17
2021-05-11T00:00:00Z,19138,50,125
2021-05-11T00:00:00Z,19139,97,195
2021-05-11T00:00:00Z,19140,117,165
2021-05-11T00:00:00Z,19141,63,98
2021-05-11T00:00:00Z,19142,84,127
2021-05-11T00:00:00Z,19143,128,327
2021-05-11T00:00:00Z,19144,75,215
2021-05-11T00:00:00Z,19145,106,218
2021-05-11T00:00:00Z,19146,96,307
2021-05-11T00:00:00Z,19147,88,390
2021-05-11T00:00:00Z,19148,167,366
2021-05-11T00:00:00Z,19149,159,286
2021-05-11T00:00:00Z,19150,41,132
2021-05-11T00:00:00Z,19151,65,137
2021-05-11T00:00:00Z,19152,77,161
2021-05-11T00:00:00Z,19153,31,46
2021-05-11T00:00:00Z,19154,48,127
2021-05-12T00:00:00Z,19102,22,52
2021-05-12T00:00:00Z,19103,50,178
2021-05-12T00:00:00Z,19104,573,851
2021-05-12T00:00:00Z,19106,19,78
2021-05-12T00:00:00Z,19107,56,150
2021-05-12T00:00:00Z,19111,188,312
2021-05-12T00:00:00Z,19114,73,135
2021-05-12T00:00:00Z,19115,59,159
2021-05-12T00:00:00Z,19116,48,119
2021-05-12T00:00:00Z,19118,13,47
2021-05-12T00:00:00Z,19119,63,127
2021-05-12T00:00:00Z,19120,219,407
2021-05-12T00:00:00Z,19121,106,138
2021-05-12T00:00:00Z,19122,48,128
2021-05-12T00:00:00Z,19123,39,117
2021-05-12T00:00:00Z,19124,194,405
2021-05-12T00:00:00Z,19125,62,186
2021-05-12T00:00:00Z,19126,31,64
2021-05-12T00:00:00Z,19127,11,35
2021-05-12T00:00:00Z,19128,68,172
2021-05-12T00:00:00Z,19129,31,99
2021-05-12T00:00:00Z,19130,52,160
2021-05-12T00:00:00Z,19131,254,150
2021-05-12T00:00:00Z,19132,78,105
2021-05-12T00:00:00Z,19133,73,141
2021-05-12T00:00:00Z,19134,236,462
2021-05-12T00:00:00Z,19135,75,161
2021-05-12T00:00:00Z,19136,92,185
2021-05-12T00:00:00Z,19137,20,29
2021-05-12T00:00:00Z,19138,59,87
2021-05-12T00:00:00Z,19139,287,170
2021-05-12T00:00:00Z,19140,199,288
2021-05-12T00:00:00Z,19141,74,113
2021-05-12T00:00:00Z,19142,131,105
2021-05-12T00:00:00Z,19143,545,272
2021-05-12T00:00:00Z,19144,88,165
2021-05-12T00:00:00Z,19145,133,423
2021-05-12T00:00:00Z,19146,88,260
2021-05-12T00:00:00Z,19147,101,296
2021-05-12T00:00:00Z,19148,247,491
2021-05-12T00:00:00Z,19149,229,320
2021-05-12T00:00:00Z,19150,63,85
2021-05-12T00:00:00Z,19151,142,96
2021-05-12T00:00:00Z,19152,67,197
2021-05-12T00:00:00Z,19153,77,34
2021-05-12T00:00:00Z,19154,71,152
2021-05-13T00:00:00Z,19102,14,24
2021-05-13T00:00:00Z,19103,27,124
2021-05-13T00:00:00Z,19104,84,274
2021-05-13T00:00:00Z,19106,15,58
2021-05-13T00:00:00Z,19107,23,78
2021-05-13T00:00:00Z,19111,189,268
2021-05-13T00:00:00Z,19114,104,151
2021-05-13T00:00:00Z,19115,75,124
2021-05-13T00:00:00Z,19116,63,134
2021-05-13T00:00:00Z,19118,8,37
2021-05-13T00:00:00Z,19119,55,144
2021-05-13T00:00:00Z,19120,143,152
2021-05-13T00:00:00Z,19121,82,142
2021-05-13T00:00:00Z,19122,35,88
2021-05-13T00:00:00Z,19123,30,105
2021-05-13T00:00:00Z,19124,203,242
2021-05-13T00:00:00Z,19125,90,188
2021-05-13T00:00:00Z,19126,28,36
2021-05-13T00:00:00Z,19127,<6,48
2021-05-13T00:00:00Z,19128,70,138
2021-05-13T00:00:00Z,19129,22,40
2021-05-13T00:00:00Z,19130,26,160
2021-05-13T00:00:00Z,19131,70,150
2021-05-13T00:00:00Z,19132,65,66
2021-05-13T00:00:00Z,19133,61,65
2021-05-13T00:00:00Z,19134,154,168
2021-05-13T00:00:00Z,19135,84,126
2021-05-13T00:00:00Z,19136,91,141
2021-05-13T00:00:00Z,19137,13,29
2021-05-13T00:00:00Z,19138,62,106
2021-05-13T00:00:00Z,19139,50,141
2021-05-13T00:00:00Z,19140,79,104
2021-05-13T00:00:00Z,19141,72,78
2021-05-13T00:00:00Z,19142,78,84
2021-05-13T00:00:00Z,19143,97,198
2021-05-13T00:00:00Z,19144,83,165
2021-05-13T00:00:00Z,19145,88,185
2021-05-13T00:00:00Z,19146,53,159
2021-05-13T00:00:00Z,19147,64,201
2021-05-13T00:00:00Z,19148,142,281
2021-05-13T00:00:00Z,19149,137,197
2021-05-13T00:00:00Z,19150,55,78
2021-05-13T00:00:00Z,19151,35,88
2021-05-13T00:00:00Z,19152,105,119
2021-05-13T00:00:00Z,19153,22,23
2021-05-13T00:00:00Z,19154,77,115
2021-05-14T00:00:00Z,19102,14,39
2021-05-14T00:00:00Z,19103,48,138
2021-05-14T00:00:00Z,19104,230,273
2021-05-14T00:00:00Z,19106,19,46
2021-05-14T00:00:00Z,19107,43,86
2021-05-14T00:00:00Z,19111,152,194
2021-05-14T00:00:00Z,19114,81,107
2021-05-14T00:00:00Z,19115,66,88
2021-05-14T00:00:00Z,19116,66,97
